Sentence ID,Concept ID,Level 1,Level 2,Level 3
1851,C0425082,0,0,1
1851,C0542476,1,1,1
1851,C0877781,0,0,1
1853,C0004604,0,0,1
1853,C0028081,1,1,1
1853,C0028084,1,1,0
1853,C0028643,0,0,1
1853,C0030193,0,0,1
1853,C0038990,1,1,1
1853,C0220870,0,0,1
1853,C0233730,0,0,1
1853,C0395016,0,0,1
1853,C0424092,0,0,1
1853,C0425083,0,0,1
1853,C0542313,0,0,1
1853,C0549622,1,1,0
1853,C0677660,1,1,0
1854,C0001241,0,0,1
1854,C0026603,0,0,1
1854,C0027338,0,0,1
1854,C0028643,1,1,1
1854,C0036104,0,0,1
1854,C0036973,0,0,1
1854,C0040822,0,0,1
1854,C0085593,0,0,1
1854,C0233469,0,0,1
1854,C0239511,0,1,1
1854,C0239832В,0,1,1
1854,C0278016,0,0,1
1854,C0424092,0,0,1
1855,C0028081,1,1,1
1855,C0028084,1,1,0
1855,C0038990,1,1,1
1855,C0220870,0,0,1
1855,C0233730,0,0,1
1855,C0424092,0,0,1
1856,C0001241,0,0,1
1856,C0036104,0,0,1
1856,C0233469,0,0,1
1856,C0235108,0,0,1
1856,C0424092,0,0,1
1856,C0581879,0,0,1
1857,C0038999,0,0,1
1858,C0042963,0,0,1
1861,C0036104,1,1,1
1862,C0018616,0,0,1
1862,C0036104,0,0,1
1862,C0233471,0,0,1
1863,C0015726,0,0,1
1863,C0028081,1,1,1
1863,C0028643,0,0,1
1863,C0038990,1,1,1
1863,C0220870,0,0,1
1863,C0233730,0,0,1
1863,C0424444,0,1,1
1863,C0917801,1,1,1
1864,C0004095,0,0,1
1864,C0012833,1,1,0
1864,C0016382,0,0,1
1864,C0027497,1,1,1
1864,C0036104,0,0,1
1864,C0042963,0,0,1
1864,C0220870,0,0,1
1864,C0231303,1,1,1
1864,C0233494,0,0,1
1864,C0233660,0,0,1
1864,C0554978,0,0,1
1864,C0701812,1,1,1
1865,C0220870,0,0,1
1865,C0497406,0,0,1
1866,C0438697,1,1,1
1866,C0581879,0,0,1
1868,C0027497,0,0,1
1868,C0917801,1,1,1
1869,C0011206,0,0,1
1869,C0012833,1,1,0
1869,C0036973,1,1,1
1869,C0038990,1,1,1
1869,C0085593,0,0,1
1869,C0220870,0,0,1
1869,C0233730,0,0,1
1870,C0015967,0,0,1
1870,C0017601,1,1,1
1870,C0018616,0,0,1
1870,C0038358,0,0,1
1870,C0041582,1,1,1
1870,C0042963,0,0,1
1870,C0234019,0,0,1
1870,C0425251,0,0,1
1872,C0560617,0,0,1
1873,C0000765,0,1,1
1873,C0043094,1,1,1
1873,C0233730,0,0,1
1873,C0438697,1,1,1
1874,C0015726,0,0,1
1875,C0018616,1,1,1
1875,C0026821,0,0,1
1875,C0038999,0,0,1
1875,C0043094,1,1,1
1875,C0392674,0,0,1
1875,C0581879,0,0,1
1876,C0038999,0,0,1
1876,C0043094,1,1,1
1876,C0424092,0,0,1
1877,C0003467,1,1,0
1877,C0038999,0,0,1
1877,C0424092,0,0,1
1878,C0043094,0,1,1
1879,C0002957,0,0,1
1879,C0220870,0,0,1
1879,C0392674,0,0,1
1879,C0424092,0,0,1
1879,C0557875,1,1,1
1880,C0015967,0,0,1
1880,C0028643,0,0,1
1880,C0036104,0,0,1
1880,C0037317,1,1,1
1880,c0037317,1,1,1
1881,C0016382,0,0,1
1881,C0028081,1,1,1
1881,C0036104,1,1,1
1881,C0038990,1,1,1
1881,C0220870,0,0,1
1881,C0233730,0,0,1
1881,C0424092,0,0,1
1881,C0425082,0,0,1
1881,C0560617,0,0,1
1882,C0038990,1,1,1
1882,C0233730,0,0,1
1882,C0557878,0,1,1
1882,C0581879,0,0,1
1882,C2939147,1,1,1
1884,C0085632,1,1,0
1884,C0220870,0,0,1
1884,C0424537,0,0,1
1885,C0016382,0,0,1
1885,C0220870,0,0,1
1885,C0233730,0,0,1
1885,C0522165,0,0,1
1885,C0581879,0,0,1
1886,C0002957,0,0,1
1886,C0008031,1,1,1
1886,C0015967,0,0,1
1886,C0016382,0,0,1
1886,C0026821,1,1,1
1886,C0028643,0,0,1
1886,C0030193,1,1,1
1886,C0036104,0,0,1
1886,C0037763,0,0,1
1886,C0038990,1,1,1
1886,C0040822,1,1,1
1886,C0042963,1,1,1
1886,C0220870,0,0,1
1886,C0233730,0,0,1
1886,C0239511,0,0,1
1886,C0239882,0,0,1
1886,C0278016,0,0,1
1886,C0278140,1,1,1
1886,C0344375,1,1,1
1886,C0424092,0,0,1
1886,C0542313,0,0,1
1886,C0560617,0,0,1
1887,C0015726,0,0,1
1887,C0042963,0,0,1
1887,C0043387,1,1,1
1888,C0001241,0,0,1
1888,C0028643,0,0,1
1888,C0033774,0,0,1
1888,C0036104,0,0,1
1888,C0156404,0,0,1
1888,C0220870,0,0,1
1888,C0232937,0,0,1
1888,C0424091,0,0,1
1888,C0424092,0,0,1
1888,C0425082,0,0,1
1888,C0560617,0,0,1
1889,C0015726,0,0,1
1890,C0003467,1,1,0
1890,C0004095,0,0,1
1890,C0009806,1,1,0
1890,C0011206,0,0,1
1890,C0015672,1,1,0
1890,C0015726,0,0,1
1890,C0020175,0,0,1
1890,C0027338,0,0,1
1890,C0033774,0,0,1
1890,C0036973,0,0,1
1890,C0038990,0,0,1
1890,C0231303,0,0,1
1890,C0233494,0,0,1
1890,C0233730,0,0,1
1890,C0234238,1,1,0
1890,C0242362,0,0,1
1890,C0392171,0,0,1
1890,C0557875,0,0,1
1890,C0700031,1,1,0
1890,C0850674,0,0,1
1891,C0002957,0,0,1
1891,C0392674,0,0,1
1891,C0424092,0,0,1
1891,C0557875,1,1,1
1892,C0424092,0,0,1
1893,C0002957,0,0,1
1893,C0006325,0,1,1
1893,C0009806,1,1,0
1893,C0010200,1,1,1
1893,C0012833,1,1,0
1893,C0015672,1,1,0
1893,C0015967,0,0,1
1893,C0018616,0,0,1
1893,C0028081,0,1,1
1893,C0028643,0,0,1
1893,C0033774,0,0,1
1893,C0036104,0,0,1
1893,C0038990,1,1,1
1893,C0085631,1,1,0
1893,C0085633,0,0,1
1893,C0220870,0,0,1
1893,C0233730,0,0,1
1893,C0234019,0,0,1
1893,C0240941,0,1,0
1893,C0278016,1,1,1
1893,C0312418,1,1,0
1893,C0344232,0,0,1
1893,C0392674,0,0,1
1893,C0424092,0,0,1
1893,C0425082,0,0,1
1893,C0425083,0,0,1
1893,C0425251,0,0,1
1893,C0521008,0,0,1
1893,C0542313,0,1,1
1893,C0554978,1,1,1
1893,C0557875,1,1,1
1893,C0581879,0,0,1
1893,C0582093,0,0,1
1893,C0587054,0,0,1
1893,C0700148,0,0,1
1893,C0917801,1,1,1
1894,C0038999,0,0,1
1894,C0233624,0,0,1
1895,C0018379,0,0,1
1895,C0233730,0,0,1
1895,C0278180,0,0,1
1895,C0424092,0,0,1
1895,C0917801,0,0,1
1896,C0233730,0,0,1
1897,C0011206,0,0,1
1897,C0020175,0,0,1
1897,C0033774,0,0,1
1897,C0392674,0,0,1
1897,C0556385,0,0,1
1898,C0009806,1,1,0
1898,C0012833,1,1,0
1898,C0043094,1,1,1
1898,C0085628,0,0,1
1898,C0085631,1,1,0
1898,C0220870,0,0,1
1898,C0424092,0,0,1
1898,C0581879,0,0,1
1899,C0001973,1,1,1
1899,C0009676,1,1,0
1899,C0009806,1,1,0
1899,C0015726,0,0,1
1899,C0015967,0,0,1
1899,C0016382,0,0,1
1899,C0036104,0,0,1
1899,C0038990,1,1,1
1899,C0085631,1,1,0
1899,C0233730,0,0,1
1899,C0424091,0,0,1
1900,C0001241,0,0,1
1900,C0028643,1,1,1
1901,C0015726,0,0,1
1901,C0016382,0,0,1
1901,C0030318,0,0,1
1902,C0015726,0,0,1
1903,C0424092,0,0,1
1904,C0027497,1,1,1
1904,C0042963,0,0,1
1904,C0043094,1,1,1
1904,C0549622,1,1,0
1905,C0016382,0,0,1
1905,C0036104,0,0,1
1905,C0425082,0,0,1
1905,C0497406,1,1,1
1906,C0036104,0,0,1
1908,C0018681,1,1,0
1909,C0016382,0,0,1
1910,C0015726,0,0,1
1910,C0028084,1,1,0
1911,C0018681,1,1,0
1911,C0028081,0,1,1
1911,C0038990,1,1,1
1911,C0220870,0,0,1
1911,C0233730,0,0,1
1911,C0700590,1,1,0
1912,C0011057,0,0,1
1912,C0011206,0,0,1
1912,C0020175,0,0,1
1912,C0038990,1,1,1
1912,C0043094,1,1,1
1912,C0233730,0,0,1
1912,C1262477,1,1,1
1913,C0018379,1,1,1
1913,C0424091,0,0,1
1913,C0424092,0,0,1
1913,C1562291,0,0,1
1914,C0015967,0,0,1
1914,C0233730,0,0,1
1915,C1262477,1,1,1
1915,C1971624,1,1,0
1915,C2364087,0,1,0
1916,C0001241,0,0,1
1916,C0028643,1,1,1
1916,C0581879,0,0,1
1916,C0587054,0,0,1
1917,C0015726,0,0,1
1917,C0860645,1,1,0
1918,C0038990,1,1,1
1918,C0038999,0,0,1
1918,C0233730,0,0,1
1918,C0312418,1,1,0
1918,C0392674,0,0,1
1918,C0700590,0,1,0
1919,C0001241,0,0,1
1919,C0043094,1,1,1
1919,C1262477,1,1,1
1919,C1971624,0,1,0
1919,C2364087,0,1,0
1920,C0043094,1,1,1
1920,C0424092,0,0,1
1921,C0001241,0,0,1
1921,C0012833,1,1,0
1921,C0015726,0,0,1
1921,C0027497,1,1,1
1921,C0033774,0,0,1
1921,C0036104,0,0,1
1921,C0042963,0,0,1
1921,C0043094,1,1,1
1921,C0220870,0,0,1
1921,C0233624,0,0,1
1921,C0344232,0,0,1
1921,C0424092,0,0,1
1921,C3672010,0,0,1
1922,C0015726,0,0,1
1922,C0220870,0,0,1
1922,C0425766,0,0,1
1923,C0001241,0,0,1
1923,C0392674,0,0,1
1924,C0015726,0,0,1
1924,C0028643,0,0,1
1924,C0233763,0,0,1
1926,C0012833,1,1,0
1926,C0015726,0,0,1
1926,C0028081,1,1,1
1926,C0038990,1,1,1
1926,C0085593,0,0,1
1926,C0220870,0,0,1
1926,C0233730,0,0,1
1926,C0424091,0,0,1
1926,C0424092,0,0,1
1926,C0581879,0,0,1
1927,C0000765,1,1,1
1927,C0043094,1,1,1
1927,C0043387,1,1,1
1927,C0424092,0,0,1
1927,C0438697,1,1,1
1927,C0581879,0,0,1
1928,C0012833,1,1,0
1928,C0015726,0,0,1
1928,C0018681,1,1,0
1928,C0220870,0,0,1
1928,C0233730,0,0,1
1928,C0424092,0,0,1
1929,C0016770,1,1,0
1929,C0028643,0,0,1
1930,C0233469,0,0,1
1930,C0233660,0,0,1
1930,C0233730,0,0,1
1930,C0235108,0,0,1
1930,C0278180,0,0,1
1930,C0522165,0,0,1
1931,C0233730,0,0,1
1932,C0015726,0,0,1
1932,C0026821,0,0,1
1932,C0232197,0,0,1
1932,C3672010,0,0,1
1933,C0036104,0,0,1
1933,C0038999,0,0,1
1933,C0392674,0,0,1
1934,C0016382,0,0,1
1935,C0036104,1,1,1
1937,C0234019,0,1,1
1937,C0424092,0,0,1
1938,C0015672,1,1,0
1938,C0043387,1,1,1
1938,C0557875,0,0,1
1939,C0008031,0,0,1
1939,C0015967,0,0,1
1939,C0030193,0,0,1
1939,C0036104,0,0,1
1939,C0278140,0,0,1
1939,C0424092,0,0,1
1940,C0001241,0,0,1
1940,C0002957,0,0,1
1940,C0036104,0,0,1
1940,C0036973,0,0,1
1940,C0233469,0,0,1
1940,C0557885,0,0,1
1940,C0581879,0,0,1
1941,C0015967,0,0,1
1941,C0036104,0,0,1
1941,C0278016,0,0,1
1941,C0424091,0,0,1
1941,C0424092,0,0,1
1941,C0425082,0,0,1
1942,C0002957,0,0,1
1942,C0581879,0,0,1
1944,C0038999,0,0,1
1945,C0001241,0,0,1
1945,C0011057,1,1,1
1945,C0015726,0,0,1
1945,C0015967,0,0,1
1945,C0036104,0,0,1
1945,C0220870,0,0,1
1945,C0278016,0,0,1
1945,C0425101,0,1,1
1946,C0001241,0,0,1
1946,C0015726,0,0,1
1946,C0018616,0,0,1
1946,C0036104,0,0,1
1946,C0278180,1,1,1
1946,C0392674,0,0,1
1946,C0424091,0,0,1
1946,C0521008,0,0,1
1946,C0557875,0,0,1
1947,C0036973,0,0,1
1947,C0233730,0,0,1
1947,C0278180,0,0,1
1948,C0001241,0,0,1
1948,C0027338,0,0,1
1948,C0028643,0,0,1
1948,C0220870,0,0,1
1949,C0242350,1,1,0
1950,C0015726,0,0,1
1950,C0018681,1,1,0
1950,C0027497,1,1,1
1950,C0028081,1,1,1
1950,C0038990,1,1,1
1950,C0042963,0,0,1
1950,C0220870,0,0,1
1950,C0233730,0,0,1
1950,C0424092,0,0,1
1950,C0425083,0,0,1
1950,C0566582,1,1,0
1950,C1971624,1,1,0
1950,C3672010,0,0,1
1951,C0233730,0,0,1
1953,C0038990,1,1,1
1953,C0232462,0,1,0
1953,C0233730,0,0,1
1954,C0009806,1,1,0
1954,C0015726,0,0,1
1954,C0028643,0,0,1
1955,C0560617,0,0,1
1956,C0018681,1,1,0
1957,C0012833,1,1,0
1957,C0220870,0,0,1
1957,C0392674,1,1,1
1957,C0557875,0,0,1
1958,C1971624,1,1,0
1959,C0012833,1,1,0
1959,C0027497,0,0,1
1959,C0220870,0,0,1
1960,C0027497,1,1,1
1960,C0042963,0,0,1
1960,C0424092,0,0,1
1961,C0038990,1,1,1
1961,C0233730,0,0,1
1963,C0035258,1,1,1
1963,C0424235,0,0,1
1963,C3887611,1,1,1
1964,C0043387,1,1,1
1964,C0392674,0,0,1
1964,C0557875,0,0,1
1965,C0015967,0,0,1
1965,C0028643,0,0,1
1965,C0036104,0,0,1
1965,C0220870,0,0,1
1965,C0233730,0,0,1
1965,C0278180,0,0,1
1965,C0392674,0,0,1
1965,C0557875,0,0,1
1966,C0011206,0,0,1
1966,C0020175,0,0,1
1966,C0043094,0,1,1
1966,C0233730,0,0,1
1967,C0027497,1,1,1
1967,C0042963,0,0,1
1968,C0006325,0,1,1
1968,C0424235,0,0,1
1968,C3887611,1,1,1
1970,C0036104,0,0,1
1970,C0233469,0,0,1
1971,C0917801,1,1,1
1972,C0030193,1,1,1
1972,C0038999,0,0,1
1973,C0007859,1,1,1
1973,C0015967,0,0,1
1973,C0030193,1,1,1
1973,C0036104,0,0,1
1973,C0239377,0,1,1
1973,C0239833,0,1,1
1973,C0242362,1,1,0
1973,C0278140,1,1,1
1973,C0564820,0,0,1
1974,C0149931,1,1,0
1974,C0877781,0,0,1
1975,C0003467,1,1,0
1975,C0012833,1,1,0
1975,C0220870,0,0,1
1975,C0581879,0,0,1
1976,C0016382,0,0,1
1976,C0028081,1,1,1
1976,C0038990,1,1,1
1976,C0220870,0,0,1
1976,C0233730,0,0,1
1976,C0557878,1,1,1
1976,C0581879,0,0,1
1976,C0600142,0,0,1
1976,C0917801,1,1,1
1976,C2939147,0,0,1
1977,C0001973,0,0,1
1977,C0425083,0,0,1
1977,C0566582,1,1,0
1977,C0917801,1,1,1
1977,C1971624,1,1,0
1978,C0015726,0,0,1
1978,C0497406,1,1,1
1979,C0002957,1,1,1
1979,C0003467,1,1,0
1979,C0015726,0,0,1
1979,C0028643,0,0,1
1979,C0037317,0,0,1
1979,C0043094,0,0,1
1979,C0233730,0,0,1
1979,c0037317,0,0,1
1980,C0027497,1,1,1
1980,C0040822,1,1,1
1980,C0042963,0,0,1
1981,C0015726,0,0,1
1981,C0028081,1,1,1
1981,C0038990,1,1,1
1981,C0220870,0,0,1
1981,C0233730,0,0,1
1981,C0424091,0,0,1
1981,C1562291,0,0,1
1981,C2981158,0,0,1
1982,C0001973,0,0,1
1982,C0028081,1,1,1
1982,C0038990,1,1,1
1982,C0220870,0,0,1
1982,C0232431,0,0,1
1982,C0233730,0,0,1
1982,C0344315,0,1,1
1982,C2981158,1,1,1
1983,C0019080,0,0,1
1983,C0036104,0,0,1
1983,C0038999,0,0,1
1983,C0424092,0,0,1
1983,C0554978,0,0,1
1983,C0558261,1,1,0
1984,C0015967,0,0,1
1985,C0018681,1,1,0
1985,C0028643,0,0,1
1985,C0036104,0,0,1
1985,C0239649,0,0,1
1985,C0424092,0,0,1
1986,C0156404,0,1,1
1986,C0220870,0,0,1
1986,C0497406,0,0,1
1987,C0003467,1,1,0
1988,C0020039,1,1,0
1988,C0521008,0,0,1
1989,C0009806,1,1,0
1989,C0043387,1,1,1
1989,C0521008,0,0,1
1990,C0558261,1,1,0
1992,C0015726,0,0,1
1992,C0028081,1,1,1
1992,C0028643,0,0,1
1992,C0038990,1,1,1
1992,C0220870,0,0,1
1992,C0233730,0,0,1
1993,C0023380,1,1,0
1993,C0028643,0,0,1
1993,C0239511,0,0,1
1993,C0424092,0,0,1
1994,C0015672,1,1,0
1994,C0015726,0,0,1
1994,C0043387,1,1,1
1994,C0232461,1,1,0
1994,C0426584,1,1,0
1994,C0438697,1,1,1
1994,C0557875,0,0,1
1995,C0013144,1,1,0
1995,C0018616,0,0,1
1995,C0424092,0,0,1
1995,C0522165,0,0,1
1995,C0581879,0,0,1
1996,C0085628,0,0,1
1997,C0011124,1,1,0
1998,C0003467,1,1,0
1998,C0085628,0,0,1
1999,C0006325,0,1,1
1999,C0012833,1,1,0
1999,C0220870,0,0,1
2000,C0233763,0,0,1
2001,C1971624,1,1,0
2002,C0015726,0,0,1
2002,C0028084,1,1,0
2002,C0392674,0,0,1
2002,C0557875,0,0,1
2003,C0028081,1,1,1
2003,C0028643,0,0,1
2003,C0037317,0,0,1
2003,C0038990,1,1,1
2003,C0220870,0,0,1
2003,C0233730,0,0,1
2003,C0542313,0,0,1
2003,C4075722,0,1,1
2003,c0037317,0,0,1
2005,C0012833,1,1,0
2005,C0220870,0,0,1
2006,C0015726,0,0,1
2007,C0028643,0,0,1
2007,C0030193,0,0,1
2009,C0000765,0,1,1
2009,C0009806,1,1,0
2009,C0038990,0,0,1
2009,C0040264,1,1,0
2009,C0043094,1,1,1
2009,C0043387,1,1,1
2009,C0232937,0,0,1
2009,C0314719,1,1,0
2009,C0392674,0,0,1
2009,C0424092,0,0,1
2009,C0438697,1,1,1
2009,C0521008,0,0,1
2009,C0700590,0,0,1
2010,C0002957,0,0,1
2010,C0392674,0,0,1
2010,C0424092,0,0,1
2010,C0557875,1,1,1
2011,C0015672,1,1,0
2011,C0015967,0,0,1
2011,C0036104,0,0,1
2011,C0038990,1,1,1
2011,C0233730,0,0,1
2011,C0557875,0,0,1
2012,C0002957,0,0,1
2012,C0015726,0,0,1
2012,C0033774,0,0,1
2012,C0043387,0,0,1
2012,C0557885,0,0,1
2012,C0581879,0,0,1
2013,C0028643,0,0,1
2013,C0036104,1,1,1
2013,C0424092,0,0,1
2013,C0425082,0,0,1
2014,C0015672,1,1,0
2014,C0015967,0,0,1
2014,C0557875,0,0,1
2015,C0036104,0,0,1
2016,C0002957,0,0,1
2016,C0015967,0,0,1
2016,C0016382,0,0,1
2016,C0234238,1,1,0
2016,C0392674,0,0,1
2016,C0424092,0,0,1
2016,C0425251,0,0,1
2016,C0557875,1,1,1
2016,C0581879,0,0,1
2017,C0038990,1,1,1
2017,C0038999,0,0,1
2017,C0233730,0,0,1
2017,C0424092,0,0,1
2017,C0521008,0,0,1
2018,C0042963,0,0,1
2019,C0001241,0,0,1
2019,C0233624,0,0,1
2019,C0233730,0,0,1
2020,C0233624,0,0,1
2020,C0240327В,1,1,1
2021,C0016382,0,0,1
2021,C0038661,1,1,0
2021,C0085633,1,1,1
2021,C0438696,1,1,0
2022,C0233469,0,0,1
2022,C0233730,0,0,1
2022,C0278180,0,0,1
2022,C0581879,0,0,1
2023,C0036973,0,0,1
2023,C0038990,0,0,1
2023,C0040822,1,1,1
2024,C0581879,0,0,1
2025,C0015726,0,0,1
2025,C0042571,0,0,1
2025,C0220870,1,1,1
2025,C0557875,0,0,1
2026,C0016382,0,0,1
2026,C0038990,0,0,1
2026,C0424092,0,0,1
2026,C0557878,0,0,1
2026,C0600142,0,0,1
2027,C0030318,0,0,1
2027,C0220870,0,0,1
2028,C0011124,1,1,0
2029,C0016382,0,0,1
2029,C0036104,0,0,1
2029,C0233730,0,0,1
2029,C0917801,1,1,1
2030,C0001241,0,0,1
2030,C0002957,0,0,1
2030,C0014724,0,0,1
2030,C0015672,1,1,0
2030,C0028643,0,0,1
2030,C0085633,0,0,1
2030,C0220870,0,0,1
2030,C0278180,0,0,1
2030,C0392674,0,0,1
2030,C0424092,0,0,1
2030,C0425082,0,0,1
2030,C0425083,0,0,1
2030,C0425101,0,0,1
2030,C0425251,0,0,1
2030,C0542313,0,0,1
2030,C0557875,1,1,1
2031,C0002957,0,0,1
2031,C0521008,0,0,1
2032,C0424092,0,0,1
2033,C0003862,1,1,1
2033,C0006325,0,0,1
2033,C0030193,1,1,1
2033,C0220870,0,0,1
2034,C0003862,1,1,1
2034,C0006325,0,0,1
2034,C0030193,1,1,1
2034,C0557885,0,0,1
2035,C0011206,0,0,1
2035,C0030193,1,1,1
2035,C0220870,0,0,1
2035,C0522165,0,0,1
2035,C0557885,0,0,1
2035,C2129214,0,0,1
2036,C0030193,1,1,1
2036,C0424092,0,0,1
2037,C0009806,1,1,0
2037,C0015672,1,1,0
2037,C0234238,1,1,0
2037,C0242979,1,1,0
2037,C0557875,0,0,1
2038,C0011991,1,1,1
2038,C0016204,1,1,0
2038,C0018681,1,1,0
2038,C0027497,1,1,1
2038,C0042963,0,0,1
2038,C0043094,1,1,1
2038,C0344315,0,0,1
2038,C0917801,1,1,1
2039,C0043094,0,0,1
2039,C0521008,0,0,1
2040,C0016382,0,0,1
2040,C0497247,0,1,0
2041,C0015726,0,0,1
2041,C0028081,1,1,1
2041,C0038990,1,1,1
2041,C0220870,0,0,1
2041,C0232461,1,1,0
2041,C0233730,0,0,1
2041,C0700590,0,1,0
2042,C0004604,0,0,1
2042,C0028081,1,1,1
2042,C0030193,0,0,1
2042,C0038990,1,1,1
2042,C0220870,0,0,1
2042,C0233730,0,0,1
2042,C0424092,0,0,1
2042,C0455270,0,0,1
2043,C0043094,0,1,1
2043,C0233763,0,0,1
2043,C0424092,0,0,1
2044,C0015726,0,0,1
2045,C0028081,1,1,1
2045,C0028084,1,1,0
2045,C0028643,0,0,1
2045,C0030318,1,1,1
2045,C0033774,0,0,1
2045,C0037320,0,0,1
2045,C0038990,1,1,1
2045,C0043094,1,1,1
2045,C0086769,1,1,1
2045,C0220870,0,0,1
2045,C0231530,1,1,0
2045,C0233730,0,0,1
2045,C0278180,0,0,1
2045,C0424092,0,0,1
2045,C1262477,0,1,1
2047,C0012833,1,1,0
2047,C0015726,0,0,1
2047,C0022107,0,1,0
2047,C0028084,1,1,0
2047,C0220870,0,0,1
2047,C0557875,0,0,1
2047,C0581879,0,0,1
2047,C2939147,0,0,1
2048,C0015726,0,0,1
2048,C0033774,0,0,1
2048,C0231530,1,1,0
2049,C0002957,0,0,1
2049,C0018681,1,1,0
2049,C0233469,0,0,1
2049,C0235146,0,1,1
2049,C0392674,0,0,1
2049,C0424092,0,0,1
2049,C0425251,0,0,1
2049,C0557875,1,1,1
2049,C0581879,0,0,1
2050,C0001241,0,0,1
2050,C0016382,0,0,1
2050,C0036104,0,0,1
2050,C0220870,0,0,1
2050,C0278016,0,0,1
2050,C0344232,0,0,1
2050,C0424092,0,0,1
2050,C3672010,0,0,1
2051,C0012833,1,1,0
2051,C0027497,1,1,1
2051,C0042963,0,0,1
2051,C0220870,0,0,1
2051,C0581879,0,0,1
2052,C0036104,0,0,1
2053,C0038990,0,0,1
2053,C0424092,0,0,1
2053,C0917801,1,1,1
2053,C3839824,0,0,1
2055,C0038990,0,0,1
2055,C0424557,1,1,0
2055,C0424558,1,1,0
2056,C0026821,0,0,1
2056,C0232197,0,0,1
2056,C0235146,1,1,1
2056,C0581879,0,0,1
2056,C0582051,0,0,1
2057,C0015726,0,0,1
2057,C0015967,0,0,1
2057,C0020175,0,0,1
2057,C0036104,0,0,1
2057,C0231303,0,0,1
2058,C0028643,0,0,1
2059,C0016382,0,0,1
2059,C0018681,1,1,0
2059,C0043094,1,1,1
2059,C0233730,0,0,1
2060,C0002957,0,0,1
2062,C0036104,0,0,1
2063,C0028643,0,0,1
2063,C0220870,0,0,1
2065,C0917801,1,1,1
2066,C0038990,1,1,1
2066,C0233730,0,0,1
2067,C0011124,0,1,0
2068,C0028643,0,0,1
2069,C0001241,0,0,1
2069,C0028081,1,1,1
2069,C0035258,1,1,1
2069,C0036572,1,1,0
2069,C0038990,1,1,1
2069,C0156404,0,0,1
2069,C0220870,0,0,1
2069,C0233730,0,0,1
2069,C0242362,0,0,1
2069,C0424092,0,0,1
2069,C0424235,0,0,1
2069,C0425251,0,0,1
2069,C3887611,1,1,1
2070,C0001241,0,0,1
2070,C0028081,0,1,1
2070,C0036104,0,0,1
2070,C0038990,1,1,1
2070,C0038999,0,0,1
2070,C0220870,0,0,1
2070,C0233730,0,0,1
2070,C0560617,0,0,1
2071,C0036572,1,1,0
2071,C0424092,0,0,1
2074,C0038999,1,1,1
2074,C0575805,0,1,1
2076,C0010399,1,1,0
2076,C0438697,1,1,0
2077,C0917801,1,1,1
2078,C0009806,1,1,0
2078,C0011057,0,0,1
2078,C0015726,0,0,1
2078,C0232292,0,0,1
2078,C0232461,1,1,0
2078,C0455769,1,1,0
2078,C0542313,0,0,1
2078,C1971624,1,1,0
2078,C3672010,0,0,1
2079,C0033774,0,0,1
2079,C0036104,0,0,1
2080,C0012833,1,1,0
2080,C0042963,0,0,1
2080,C0220870,0,0,1
2081,C0424092,0,0,1
2082,C0003467,1,1,0
2082,C0028081,1,1,1
2082,C0038990,1,1,1
2082,C0220870,0,0,1
2082,C0233730,0,0,1
2082,C0700590,1,1,0
2083,C0028643,0,0,1
2083,C0233730,0,0,1
2084,C0015726,0,0,1
2084,C3672010,0,0,1
2085,C0232462,0,1,0
2085,C0917801,1,1,1
2085,C1262477,1,1,1
2085,C1971624,0,1,0
2086,C0016382,0,0,1
2087,C0003467,1,1,0
2087,C0015967,1,1,1
2087,C0036104,0,0,1
2087,C0036973,0,0,1
2087,C0042109,0,0,1
2087,C0085593,0,0,1
2087,C0700031,1,1,0
2088,C0015967,0,0,1
2088,C0036973,0,0,1
2088,C0042109,0,0,1
2088,C0085593,0,0,1
2089,C0033774,1,1,1
2089,C0424092,0,0,1
2090,C0012833,1,1,0
2090,C0220870,0,0,1
2090,C0232197,0,0,1
2091,C0042963,0,0,1
2092,C0036104,0,0,1
2092,C0040822,1,1,1
2093,C0002957,0,0,1
2093,C0392674,0,0,1
2093,C0424092,0,0,1
2093,C0557875,1,1,1
2094,C0015726,0,0,1
2094,C0043387,1,1,1
2094,C0549622,1,1,0
2094,C0917801,1,1,1
2095,C0028643,0,0,1
2095,C0549622,1,1,0
2095,C0917801,1,1,1
2096,C0042963,0,0,1
2097,C0220870,0,0,1
2098,C0014724,0,0,1
2098,C0040822,1,1,1
2098,C0043094,1,1,1
2098,C0392674,0,0,1
2098,C1262477,0,1,1
2099,C0425766,0,0,1
2099,C0581879,0,0,1
2101,C0015726,0,0,1
2101,C0030193,0,0,1
2101,C0038999,0,0,1
2101,C0042963,0,0,1
2101,C0233730,0,0,1
2101,C0239833,0,0,1
2101,C0278180,0,0,1
2101,C0424092,0,0,1
2101,C0455270,0,0,1
2101,C0521008,0,0,1
2101,C0575805,0,0,1
2102,C0000737,1,1,0
2102,C0001241,0,0,1
2102,C0004095,0,0,1
2102,C0004604,0,0,1
2102,C0005826,1,1,0
2102,C0009676,1,1,0
2102,C0009806,1,1,0
2102,C0010200,1,1,1
2102,C0011057,0,0,1
2102,C0012833,1,1,0
2102,C0015726,0,0,1
2102,C0015967,1,1,1
2102,C0016382,1,1,1
2102,C0019112,1,1,1
2102,C0027497,1,1,1
2102,C0030193,1,1,1
